Seed, Mean_Hamming_A, Mean_Hamming_B, Mean_Bit_Alignment
9, 8.000368, 8.001758, 0.500014
10, 6.000000, 11.000000, 0.464286
10, 6.499938, 11.500090, 0.410190
10, 6.999882, 10.999970, 0.444208
10, 7.500045, 10.499895, 0.473589
10, 7.000345, 9.999722, 0.440787
10, 6.500799, 9.499241, 0.407542
10, 6.000814, 9.999635, 0.439121
10, 6.500943, 9.499441, 0.469669
10, 7.001150, 9.999364, 0.438261
10, 7.500712, 9.499198, 0.469162
10, 8.000806, 8.999107, 0.499958
10, 8.501179, 9.499149, 0.468922
10, 8.001640, 8.999210, 0.437658
10, 8.501856, 8.499372, 0.468817
10, 8.001665, 8.999672, 0.499943
10, 7.501946, 8.499573, 0.468767
10, 8.001758, 7.999548, 0.499901
