Seed, Mean_Hamming_A, Mean_Hamming_B, Mean_Bit_Alignment
9, 7.716472, 7.718817, 0.630772
9, 8.172599, 8.173617, 0.669547
9, 7.375968, 7.376515, 0.576579
9, 6.667710, 6.669813, 0.678523
9, 6.175991, 6.178014, 0.679095
9, 5.448592, 5.449594, 0.805595
9, 3.249369, 3.251285, 0.965920
9, 4.000268, 4.000290, 0.999955
10, 7.934772, 7.934766, 0.556927
10, 7.197336, 7.197896, 0.531446
10, 6.332398, 6.331643, 0.646891
10, 6.753487, 6.752910, 0.627019
10, 7.255162, 7.255044, 0.656832
10, 7.248629, 7.248045, 0.596452
10, 7.249715, 7.249062, 0.659163
10, 7.718817, 7.717879, 0.630860
10, 8.173617, 8.172441, 0.669636
10, 7.376515, 7.375474, 0.576568
10, 6.669813, 6.668687, 0.678526
10, 6.178014, 6.177518, 0.678807
10, 5.449594, 5.448468, 0.805384
10, 3.251285, 3.249628, 0.965885
10, 4.000290, 4.000259, 0.999955
