Seed, Mean_Hamming_A, Mean_Hamming_B, Mean_Bit_Alignment
7, 8.176472, 8.178040, 0.539360
8, 7.265916, 7.264221, 0.556065
8, 7.542655, 7.540379, 0.571007
8, 7.643937, 7.642501, 0.559712
8, 7.817018, 7.814879, 0.565526
8, 8.081720, 8.079805, 0.573810
8, 8.358202, 8.355795, 0.570565
8, 7.961880, 7.960698, 0.511721
8, 7.559222, 7.556659, 0.510149
8, 7.465022, 7.462681, 0.536460
8, 7.642772, 7.640372, 0.560049
8, 7.694059, 7.692604, 0.553911
8, 7.842103, 7.839961, 0.562558
8, 8.094307, 8.092319, 0.572320
8, 8.410126, 8.407678, 0.575182
8, 8.282736, 8.281350, 0.538392
8, 8.178040, 8.175616, 0.539431
9, 7.264221, 7.264477, 0.556087
9, 7.540379, 7.540629, 0.570975
9, 7.642501, 7.642526, 0.559755
9, 7.814879, 7.814901, 0.565473
9, 8.079805, 8.079845, 0.573859
9, 8.355795, 8.356283, 0.570550
9, 7.960698, 7.960788, 0.511733
9, 7.556659, 7.556681, 0.510078
9, 7.462681, 7.462596, 0.536537
9, 7.640372, 7.640647, 0.559993
9, 7.692604, 7.692631, 0.553959
9, 7.839961, 7.839982, 0.562521
9, 8.092319, 8.092420, 0.572358
9, 8.407678, 8.408213, 0.575156
9, 8.281350, 8.281467, 0.538407
9, 8.175616, 8.175722, 0.539319
10, 7.264477, 7.266100, 0.556149
10, 7.540629, 7.541736, 0.571005
10, 7.642526, 7.644241, 0.559784
10, 7.814901, 7.815859, 0.565518
10, 8.079845, 8.081417, 0.573871
10, 8.356283, 8.357516, 0.570623
10, 7.960788, 7.962880, 0.511794
10, 7.556681, 7.557837, 0.510080
10, 7.462596, 7.464695, 0.536513
10, 7.640647, 7.641849, 0.560050
10, 7.692631, 7.694517, 0.553971
10, 7.839982, 7.840953, 0.562552
10, 8.092420, 8.094021, 0.572384
10, 8.408213, 8.409315, 0.575217
10, 8.281467, 8.283294, 0.538474
10, 8.175722, 8.176723, 0.539311
