Seed, Mean_Hamming_A, Mean_Hamming_B, Mean_Bit_Alignment
7, 5.186501, 5.187487, 0.725553
7, 4.697447, 4.698627, 0.758259
7, 4.220029, 4.221079, 0.792406
7, 3.764478, 3.765019, 0.826688
7, 3.348593, 3.349317, 0.857657
7, 2.824868, 2.825404, 0.883898
7, 2.476159, 2.476565, 0.917252
7, 2.116663, 2.117260, 0.971872
7, 1.497962, 1.498449, 0.991791
7, 0.499553, 0.500038, 0.991942
7, 0.000000, 0.000000, 1.000000
8, 8.178040, 8.175616, 0.539431
8, 7.677797, 7.675503, 0.570509
8, 7.177857, 7.175502, 0.601550
8, 6.678356, 6.676242, 0.632458
8, 6.179327, 6.177294, 0.663267
8, 5.682096, 5.679790, 0.694111
8, 5.187487, 5.185404, 0.725560
8, 4.698627, 4.696676, 0.758269
8, 4.221079, 4.219481, 0.792358
8, 3.765019, 3.764139, 0.826664
8, 3.349317, 3.348842, 0.857669
8, 2.825404, 2.825259, 0.883908
8, 2.476565, 2.476378, 0.917260
8, 2.117260, 2.117301, 0.971864
8, 1.498449, 1.498352, 0.991785
8, 0.500038, 0.499896, 0.991939
8, 0.000000, 0.000000, 1.000000
9, 8.175616, 8.175722, 0.539319
9, 7.675503, 7.675969, 0.570456
9, 7.175502, 7.176254, 0.601562
9, 6.676242, 6.676958, 0.632451
9, 6.177294, 6.178627, 0.663232
9, 5.679790, 5.681304, 0.694069
9, 5.185404, 5.186934, 0.725547
9, 4.696676, 4.697978, 0.758279
9, 4.219481, 4.220561, 0.792351
9, 3.764139, 3.764884, 0.826654
9, 3.348842, 3.349021, 0.857681
9, 2.825259, 2.825341, 0.883916
9, 2.476378, 2.476660, 0.917222
9, 2.117301, 2.117566, 0.971869
9, 1.498352, 1.498536, 0.991775
9, 0.499896, 0.500117, 0.991928
9, 0.000000, 0.000000, 1.000000
10, 8.175722, 8.176723, 0.539311
10, 7.675969, 7.676562, 0.570444
10, 7.176254, 7.176787, 0.601510
10, 6.676958, 6.677197, 0.632485
10, 6.178627, 6.178671, 0.663285
10, 5.681304, 5.681466, 0.694112
10, 5.186934, 5.187148, 0.725585
10, 4.697978, 4.698068, 0.758195
10, 4.220561, 4.220279, 0.792316
10, 3.764884, 3.764437, 0.826586
10, 3.349021, 3.348476, 0.857559
10, 2.825341, 2.825191, 0.883849
10, 2.476660, 2.476586, 0.917276
10, 2.117566, 2.117418, 0.971861
10, 1.498536, 1.498538, 0.991776
10, 0.500117, 0.500088, 0.991929
10, 0.000000, 0.000000, 1.000000
