Seed, Mean_Hamming_A, Mean_Hamming_B, Mean_Bit_Alignment
8, 13.750397, 13.749458, 0.927223
8, 14.250701, 14.249625, 0.943118
8, 14.749722, 14.749253, 0.956600
8, 14.749462, 14.748574, 0.969183
8, 14.749012, 14.747602, 0.978091
9, 16.509634, 16.512293, 0.746754
9, 14.926592, 14.929422, 0.756243
9, 12.786663, 12.789138, 0.769432
9, 13.194197, 13.196127, 0.784245
9, 13.721220, 13.723158, 0.801515
9, 13.734321, 13.737342, 0.821730
9, 13.741436, 13.744021, 0.843888
9, 14.244823, 14.246624, 0.866312
9, 14.747107, 14.748047, 0.887939
9, 14.248454, 14.249473, 0.907405
9, 13.749458, 13.749786, 0.924802
9, 14.249625, 14.250635, 0.941405
9, 14.749253, 14.751225, 0.955719
9, 14.748574, 14.750624, 0.968827
9, 14.747602, 14.750468, 0.977541
10, 16.512293, 16.514406, 0.763482
10, 14.929422, 14.929269, 0.773275
10, 12.789138, 12.788042, 0.786461
10, 13.196127, 13.195322, 0.801179
10, 13.723158, 13.723374, 0.818751
10, 13.737342, 13.737322, 0.839181
10, 13.744021, 13.744850, 0.861771
10, 14.246624, 14.248034, 0.885697
10, 14.748047, 14.749542, 0.909126
10, 14.249473, 14.250712, 0.929337
10, 13.749786, 13.751351, 0.946196
10, 14.250635, 14.251675, 0.959964
10, 14.751225, 14.751953, 0.970963
10, 14.750624, 14.751534, 0.978981
10, 14.750468, 14.750759, 0.987189
