Seed, Mean_Hamming_A, Mean_Hamming_B, Mean_Bit_Alignment
8, 14.180807, 14.178444, 0.580667
8, 13.182396, 13.179989, 0.580758
8, 13.180807, 13.178444, 0.580846
8, 13.179218, 13.176899, 0.580941
8, 13.177629, 13.175354, 0.581038
8, 12.558894, 12.556488, 0.595438
8, 12.199519, 12.197331, 0.610115
8, 11.850679, 11.848436, 0.625084
8, 11.326789, 11.324865, 0.641901
8, 10.911216, 10.909688, 0.658456
8, 10.455255, 10.454474, 0.675362
8, 9.977846, 9.977425, 0.692070
8, 9.489183, 9.488855, 0.708135
8, 8.994756, 8.994621, 0.723221
8, 8.497684, 8.497288, 0.737149
8, 7.998920, 7.998631, 0.749998
9, 14.678340, 14.678374, 0.565118
9, 14.178444, 14.178257, 0.580563
9, 13.179989, 13.179839, 0.580653
9, 13.178444, 13.178257, 0.580746
9, 13.176899, 13.176676, 0.580836
9, 13.175354, 13.175094, 0.580934
9, 12.556488, 12.556155, 0.595319
9, 12.197331, 12.196974, 0.609964
9, 11.848436, 11.848278, 0.624989
9, 11.324865, 11.324601, 0.641787
9, 10.909688, 10.908846, 0.658362
9, 10.454474, 10.453299, 0.675309
9, 9.977425, 9.976013, 0.691992
9, 9.488855, 9.487257, 0.708048
9, 8.994621, 8.993055, 0.723098
9, 8.497288, 8.495957, 0.737082
9, 7.998631, 7.997888, 0.749980
10, 14.678374, 14.680233, 0.565158
10, 14.178257, 14.180145, 0.580644
10, 13.179839, 13.181696, 0.580741
10, 13.178257, 13.180145, 0.580831
10, 13.176676, 13.178595, 0.580927
10, 13.175094, 13.177044, 0.581024
10, 12.556155, 12.558249, 0.595449
10, 12.196974, 12.199001, 0.610067
10, 11.848278, 11.850382, 0.625071
10, 11.324601, 11.327115, 0.641922
10, 10.908846, 10.911280, 0.658475
10, 10.453299, 10.455563, 0.675364
10, 9.976013, 9.977915, 0.692050
10, 9.487257, 9.488942, 0.708075
10, 8.993055, 8.994843, 0.723165
10, 8.495957, 8.497854, 0.737139
10, 7.997888, 7.999394, 0.750030
